Longitude,Latitude,Altitude
-69.956092,44.36835,64.048781
-69.956224,44.368242,64.048739
-69.956306,44.368154,64.048717
-69.956267,44.368053,64.048654
-69.956113,44.368046,64.04876
-69.955958,44.36806,64.048687
-69.955904,44.368194,64.048728
-69.955874,44.368287,64.048777
-69.955893,44.368425,64.048705
-69.955969,44.368439,64.048711
-69.956092,44.36835,64.048781
