Longitude,Latitude,Altitude
-69.943384,44.340435,64.03645
-69.943703,44.340348,64.036486
-69.943747,44.340219,64.03637
-69.943517,44.340057,64.0364
-69.943336,44.339893,64.036587
-69.943083,44.339846,64.03675
-69.942939,44.339897,64.036561
-69.942935,44.340067,64.036434
-69.942841,44.340197,64.03654
-69.942908,44.340346,64.036536
-69.943074,44.340412,64.036816
-69.943384,44.340435,64.03645
